date;hour;track_name_clean;artist_name_clean;artists;track_name;danceability;energy;liveness;valence;main_artist_clean
2022-12-22;6;young, wild & free (feat. bruno mars);snoop dogg;"Snoop Dogg;Wiz Khalifa;Bruno Mars";Young, Wild & Free (feat. Bruno Mars);0.553;0.652;0.111;0.551;snoop dogg
2022-12-22;6;easy on me;adele;Adele;Easy On Me;0.604;0.366;0.133;0.13;adele
2022-12-22;6;easy on me;adele;Adele;Easy On Me;0.604;0.366;0.133;0.13;adele
2022-12-22;6;the river of dreams;billy joel;Billy Joel;The River of Dreams;0.631;0.749;0.0667;0.437;billy joel
2022-12-22;6;the river of dreams;billy joel;Billy Joel;The River of Dreams;0.631;0.749;0.0667;0.437;billy joel
2022-12-22;6;glimpse of us;joji;Joji;Glimpse of Us;0.44;0.317;0.141;0.268;joji
2022-12-22;6;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2022-12-22;6;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2022-12-22;6;smokin out the window;bruno mars;"Bruno Mars;Anderson .Paak;Silk Sonic";Smokin out the Window;0.627;0.618;0.351;0.848;bruno mars
2022-12-22;6;(everything i do) i do it for you;bryan adams;Bryan Adams;(Everything I Do) I Do It For You;0.526;0.365;0.0618;0.254;bryan adams
2022-12-22;6;see you again (feat. charlie puth);wiz khalifa;"Wiz Khalifa;Charlie Puth";See You Again (feat. Charlie Puth);0.689;0.481;0.0649;0.283;wiz khalifa
2022-12-22;14;silence;marshmello;"Marshmello;Khalid";Silence;0.52;0.761;0.17;0.286;marshmello
2022-12-22;15;@ my worst;blackbear;blackbear;@ my worst;0.615;0.774;0.15;0.336;blackbear
2022-12-22;15;don’t blame me;taylor swift;Taylor Swift;Don’t Blame Me;0.615;0.534;0.0607;0.193;taylor swift
2022-12-22;15;evermore;dan stevens;Dan Stevens;Evermore;0.285;0.396;0.102;0.219;dan stevens
2022-12-22;15;would've, could've, should've;taylor swift;Taylor Swift;Would've, Could've, Should've;0.482;0.837;0.123;0.534;taylor swift
2022-12-22;15;how deep?;tai verdes;Tai Verdes;how deep?;0.802;0.691;0.277;0.452;tai verdes
2022-12-22;15;crave you;flight facilities;"Flight Facilities;Giselle";Crave You;0.921;0.477;0.0793;0.311;flight facilities
2022-12-22;16;i was never there;the weeknd;"The Weeknd;Gesaffelstein";I Was Never There;0.323;0.737;0.163;0.155;the weeknd
2022-12-22;16;under the influence;chris brown;Chris Brown;Under The Influence;0.733;0.69;0.105;0.31;chris brown
2022-12-22;16;stand by me;ben e. king;Ben E. King;Stand by Me;0.65;0.306;0.0707;0.605;ben e. king
2022-12-22;16;vigilante shit;taylor swift;Taylor Swift;Vigilante Shit;0.867;0.272;0.118;0.157;taylor swift
2022-12-22;16;when i was your man;bruno mars;Bruno Mars;When I Was Your Man;0.615;0.28;0.0877;0.387;bruno mars
2022-12-22;16;when i was your man;bruno mars;Bruno Mars;When I Was Your Man;0.615;0.28;0.0877;0.387;bruno mars
2022-12-22;16;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2022-12-22;16;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2022-12-22;16;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2022-12-22;16;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2022-12-22;16;superman;eminem;"Eminem;Dina Rae";Superman;0.802;0.755;0.295;0.58;eminem
2022-12-22;16;cruel summer;taylor swift;Taylor Swift;Cruel Summer;0.552;0.715;0.106;0.628;taylor swift
2022-12-22;16;no role modelz;j. cole;J. Cole;No Role Modelz;0.69;0.521;0.0534;0.494;j. cole
2022-12-22;17;sit still, look pretty;daya;Daya;Sit Still, Look Pretty;0.655;0.787;0.178;0.554;daya
2022-12-22;17;what a time (feat. niall horan);julia michaels;"Julia Michaels;Niall Horan";What A Time (feat. Niall Horan);0.516;0.467;0.0853;0.386;julia michaels
2022-12-22;17;i wanna be yours;arctic monkeys;Arctic Monkeys;I Wanna Be Yours;0.464;0.417;0.0974;0.479;arctic monkeys
2022-12-22;18;they don't know about us;one direction;One Direction;They Don't Know About Us;0.514;0.727;0.0978;0.37;one direction
2022-12-22;18;hard times;paramore;Paramore;Hard Times;0.695;0.818;0.0219;0.916;paramore
2022-12-22;18;don't stop the music;rihanna;Rihanna;Don't Stop The Music;0.835;0.669;0.0535;0.542;rihanna
2022-12-22;18;s&m;rihanna;Rihanna;S&M;0.769;0.684;0.0887;0.835;rihanna
2022-12-22;18;you belong with me (taylor’s version);taylor swift;Taylor Swift;You Belong With Me (Taylor’s Version);0.632;0.773;0.0885;0.474;taylor swift
2022-12-22;19;love on the brain;rihanna;Rihanna;Love On The Brain;0.509;0.637;0.0709;0.378;rihanna
2022-12-22;19;go fuck yourself;two feet;Two Feet;Go Fuck Yourself;0.765;0.327;0.0787;0.292;two feet
2022-12-22;19;stand by me;ben e. king;Ben E. King;Stand by Me;0.65;0.306;0.0707;0.605;ben e. king
2022-12-22;19;oh my god;adele;Adele;Oh My God;0.534;0.725;0.0264;0.55;adele
2022-12-22;19;oh my god;adele;Adele;Oh My God;0.534;0.725;0.0264;0.55;adele
2022-12-22;19;vigilante shit;taylor swift;Taylor Swift;Vigilante Shit;0.867;0.272;0.118;0.157;taylor swift
2022-12-22;19;mask off;future;Future;Mask Off;0.833;0.434;0.165;0.281;future
2022-12-22;19;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2022-12-22;19;still don't know my name;labrinth;Labrinth;Still Don't Know My Name;0.316;0.63;0.205;0.313;labrinth
2022-12-22;19;she knows (feat. amber coffman & cults);j. cole;"J. Cole;Cults;Amber Coffman";She Knows (feat. Amber Coffman & Cults);0.766;0.74;0.229;0.183;j. cole
2022-12-22;20;under the influence;chris brown;Chris Brown;Under The Influence;0.733;0.69;0.105;0.31;chris brown
2022-12-22;20;everything i wanted;billie eilish;Billie Eilish;everything i wanted;0.704;0.225;0.106;0.243;billie eilish
2022-12-22;20;lover;taylor swift;Taylor Swift;Lover;0.359;0.543;0.118;0.453;taylor swift
2022-12-22;20;lover;taylor swift;Taylor Swift;Lover;0.359;0.543;0.118;0.453;taylor swift
2022-12-22;21;i was never there;the weeknd;"The Weeknd;Gesaffelstein";I Was Never There;0.323;0.737;0.163;0.155;the weeknd
2022-12-22;21;until i found you (with em beihold) - em beihold version;stephen sanchez;"Stephen Sanchez;Em Beihold";Until I Found You (with Em Beihold) - Em Beihold Version;0.551;0.55;0.202;0.342;stephen sanchez
2022-12-22;22;love on the brain;rihanna;Rihanna;Love On The Brain;0.509;0.637;0.0709;0.378;rihanna
2022-12-22;22;i'm not the only one;sam smith;Sam Smith;I'm Not The Only One;0.684;0.487;0.0821;0.456;sam smith
2022-12-22;22;what a time (feat. niall horan);julia michaels;"Julia Michaels;Niall Horan";What A Time (feat. Niall Horan);0.516;0.467;0.0853;0.386;julia michaels
2022-12-22;22;the one that got away;katy perry;Katy Perry;The One That Got Away;0.691;0.795;0.156;0.876;katy perry
2022-12-22;22;glimpse of us;joji;Joji;Glimpse of Us;0.44;0.317;0.141;0.268;joji
2022-12-22;22;young, wild & free (feat. bruno mars);snoop dogg;"Snoop Dogg;Wiz Khalifa;Bruno Mars";Young, Wild & Free (feat. Bruno Mars);0.553;0.652;0.111;0.551;snoop dogg
2022-12-22;22;this town;niall horan;Niall Horan;This Town;0.677;0.401;0.116;0.195;niall horan
2022-12-23;5;oceans;seafret;Seafret;Oceans;0.372;0.462;0.101;0.176;seafret
2022-12-23;5;die a king;iamjakehill;iamjakehill;Die a King;0.632;0.946;0.495;0.324;iamjakehill
2022-12-23;5;last resort;papa roach;Papa Roach;Last Resort;0.589;0.89;0.201;0.692;papa roach
2022-12-23;8;oh my god;adele;Adele;Oh My God;0.534;0.725;0.0264;0.55;adele
2022-12-23;8;oh my god;adele;Adele;Oh My God;0.534;0.725;0.0264;0.55;adele
2022-12-23;8;stand by me;ben e. king;Ben E. King;Stand by Me;0.65;0.306;0.0707;0.605;ben e. king
2022-12-23;8;running up that hill (a deal with god);kate bush;Kate Bush;Running Up That Hill (A Deal With God);0.629;0.547;0.0604;0.197;kate bush
2022-12-23;8;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2022-12-23;8;or nah (feat. the weeknd, wiz khalifa & dj mustard) - remix;ty dolla $ign;"Ty Dolla $ign;The Weeknd;Wiz Khalifa;Mustard";Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix;0.805;0.33;0.105;0.211;ty dolla $ign
2022-12-23;9;super freaky girl;nicki minaj;Nicki Minaj;Super Freaky Girl;0.95;0.891;0.309;0.912;nicki minaj
2022-12-23;9;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2022-12-23;9;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2022-12-23;9;that's what i like;bruno mars;Bruno Mars;That's What I Like;0.853;0.56;0.0944;0.86;bruno mars
2022-12-23;9;that's what i like;bruno mars;Bruno Mars;That's What I Like;0.852;0.551;0.0898;0.85;bruno mars
2022-12-23;10;liberian girl - 2012 remastered version;michael jackson;Michael Jackson;Liberian Girl - 2012 Remastered Version;0.749;0.546;0.126;0.454;michael jackson
2022-12-23;10;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2022-12-23;12;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2022-12-23;12;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2022-12-23;12;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2022-12-23;13;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2022-12-23;13;vigilante shit;taylor swift;Taylor Swift;Vigilante Shit;0.867;0.272;0.118;0.157;taylor swift
2022-12-23;13;smack a bitch;rico nasty;Rico Nasty;Smack a Bitch;0.703;0.701;0.115;0.343;rico nasty
2022-12-23;13;smack a bitch;rico nasty;Rico Nasty;Smack a Bitch;0.703;0.701;0.115;0.343;rico nasty
2022-12-23;13;smack a bitch;rico nasty;Rico Nasty;Smack a Bitch;0.703;0.701;0.115;0.343;rico nasty
2022-12-23;13;ball if i want to;dababy;DaBaby;Ball If I Want To;0.902;0.669;0.0728;0.628;dababy
2022-12-23;14;she knows (feat. amber coffman & cults);j. cole;"J. Cole;Cults;Amber Coffman";She Knows (feat. Amber Coffman & Cults);0.766;0.74;0.229;0.183;j. cole
2022-12-23;14;bloody mary;lady gaga;Lady Gaga;Bloody Mary;0.584;0.638;0.101;0.456;lady gaga
2022-12-23;14;everybody wants to rule the world;tears for fears;Tears For Fears;Everybody Wants To Rule The World;0.645;0.795;0.104;0.535;tears for fears
2022-12-23;14;lavender haze;taylor swift;Taylor Swift;Lavender Haze;0.735;0.454;0.133;0.0751;taylor swift
2022-12-23;14;anti-hero;taylor swift;Taylor Swift;Anti-Hero;0.637;0.649;0.147;0.497;taylor swift
2022-12-23;15;we fell in love in october;girl in red;girl in red;we fell in love in october;0.566;0.366;0.155;0.237;girl in red
2022-12-23;15;gimme! gimme! gimme! (a man after midnight);abba;ABBA;Gimme! Gimme! Gimme! (A Man After Midnight);0.749;0.491;0.159;0.536;abba
2022-12-23;15;cool kids;echosmith;Echosmith;Cool Kids;0.719;0.671;0.12;0.786;echosmith
2022-12-23;15;cheshire;itzy;ITZY;Cheshire;0.79;0.838;0.357;0.738;itzy
2022-12-23;15;world's smallest violin;ajr;AJR;World's Smallest Violin;0.68;0.697;0.661;0.684;ajr
2022-12-23;15;sex, drugs, etc.;beach weather;Beach Weather;Sex, Drugs, Etc.;0.572;0.839;0.522;0.465;beach weather
2022-12-23;15;the one that got away;katy perry;Katy Perry;The One That Got Away;0.691;0.795;0.156;0.876;katy perry
2022-12-23;16;tv;billie eilish;Billie Eilish;TV;0.412;0.236;0.147;0.119;billie eilish
2022-12-23;16;i'm good (blue);david guetta;"David Guetta;Bebe Rexha";I'm Good (Blue);0.561;0.965;0.371;0.304;david guetta
2022-12-23;17;heather;conan gray;Conan Gray;Heather;0.357;0.425;0.322;0.27;conan gray
2022-12-23;17;unholy (feat. kim petras);sam smith;"Sam Smith;Kim Petras";Unholy (feat. Kim Petras);0.714;0.472;0.266;0.238;sam smith
2022-12-23;17;miss you;oliver tree;"Oliver Tree;Robin Schulz";Miss You;0.587;0.742;0.146;0.199;oliver tree
2022-12-23;17;something in the orange;zach bryan;Zach Bryan;Something in the Orange;0.369;0.192;0.0954;0.148;zach bryan
2022-12-23;17;die for you;the weeknd;The Weeknd;Die For You;0.582;0.525;0.134;0.51;the weeknd
2022-12-23;17;die for you;the weeknd;The Weeknd;Die For You;0.545;0.533;0.158;0.455;the weeknd
2022-12-23;19;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2022-12-23;20;heat waves;glass animals;Glass Animals;Heat Waves;0.761;0.525;0.0921;0.531;glass animals
2022-12-23;20;crave you;flight facilities;"Flight Facilities;Giselle";Crave You;0.921;0.477;0.0793;0.311;flight facilities
2022-12-23;20;danza kuduro;don omar;"Don Omar;Lucenzo";Danza Kuduro;0.699;0.917;0.065;0.889;don omar
2022-12-23;20;danza kuduro;don omar;"Don Omar;Lucenzo";Danza Kuduro;0.699;0.917;0.065;0.889;don omar
2022-12-23;20;about a girl;nirvana;Nirvana;About A Girl;0.409;0.932;0.31;0.591;nirvana
2022-12-23;20;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2022-12-23;20;deja vu;olivia rodrigo;Olivia Rodrigo;deja vu;0.442;0.612;0.37;0.178;olivia rodrigo
2022-12-23;20;him & i (with halsey);g-eazy;"G-Eazy;Halsey";Him & I (with Halsey);0.589;0.731;0.308;0.191;g-eazy
2022-12-23;21;the river of dreams;billy joel;Billy Joel;The River of Dreams;0.631;0.749;0.0667;0.437;billy joel
2022-12-23;21;the river of dreams;billy joel;Billy Joel;The River of Dreams;0.631;0.749;0.0667;0.437;billy joel
2022-12-23;21;until i found you (with em beihold) - em beihold version;stephen sanchez;"Stephen Sanchez;Em Beihold";Until I Found You (with Em Beihold) - Em Beihold Version;0.551;0.55;0.202;0.342;stephen sanchez
2022-12-23;21;this town;niall horan;Niall Horan;This Town;0.677;0.401;0.116;0.195;niall horan
2022-12-23;21;elastic heart;sia;Sia;Elastic Heart;0.421;0.791;0.146;0.499;sia
2022-12-24;9;silence;marshmello;"Marshmello;Khalid";Silence;0.52;0.761;0.17;0.286;marshmello
2022-12-24;10;needed me;rihanna;Rihanna;Needed Me;0.671;0.314;0.0825;0.296;rihanna
2022-12-24;10;everything i wanted;billie eilish;Billie Eilish;everything i wanted;0.704;0.225;0.106;0.243;billie eilish
2022-12-24;10;don't stop the music;rihanna;Rihanna;Don't Stop The Music;0.835;0.669;0.0535;0.542;rihanna
2022-12-24;10;they don't know about us;one direction;One Direction;They Don't Know About Us;0.514;0.727;0.0978;0.37;one direction
2022-12-24;10;cool kids;echosmith;Echosmith;Cool Kids;0.719;0.671;0.12;0.786;echosmith
2022-12-24;11;i was never there;the weeknd;"The Weeknd;Gesaffelstein";I Was Never There;0.323;0.737;0.163;0.155;the weeknd
2022-12-24;11;don’t blame me;taylor swift;Taylor Swift;Don’t Blame Me;0.615;0.534;0.0607;0.193;taylor swift
2022-12-24;14;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2022-12-24;14;god's plan;drake;Drake;God's Plan;0.754;0.449;0.552;0.357;drake
2022-12-24;14;dark horse;katy perry;"Katy Perry;Juicy J";Dark Horse;0.647;0.585;0.165;0.353;katy perry
2022-12-24;14;danza kuduro;don omar;"Don Omar;Lucenzo";Danza Kuduro;0.699;0.917;0.065;0.889;don omar
2022-12-24;15;reckless;madison beer;Madison Beer;Reckless;0.386;0.426;0.14;0.261;madison beer
2022-12-24;15;easy on me;adele;Adele;Easy On Me;0.604;0.366;0.133;0.13;adele
2022-12-24;15;easy on me;adele;Adele;Easy On Me;0.604;0.366;0.133;0.13;adele
2022-12-25;17;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2022-12-25;20;deux frères;pnl;PNL;Deux frères;0.794;0.659;0.0944;0.308;pnl
2022-12-25;20;friday (feat. mufasa & hypeman) - dopamine re-edit;riton;"Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine";Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;0.824;0.862;0.303;0.801;riton
2022-12-25;20;princess bubblegum;ilytommy;ilyTOMMY;Princess Bubblegum;0.589;0.484;0.109;0.0726;ilytommy
2022-12-25;20;money;lisa;LISA;MONEY;0.826;0.553;0.135;0.4;lisa
2022-12-25;20;last resort;papa roach;Papa Roach;Last Resort;0.589;0.89;0.201;0.692;papa roach
2022-12-25;20;2055;sleepy hallow;Sleepy Hallow;2055;0.829;0.512;0.12;0.638;sleepy hallow
2022-12-25;20;evermore;josh groban;Josh Groban;Evermore;0.219;0.362;0.112;0.233;josh groban
2022-12-25;21;sit still, look pretty;daya;Daya;Sit Still, Look Pretty;0.655;0.787;0.178;0.554;daya
2022-12-25;21;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2022-12-26;20;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2022-12-26;20;superman;eminem;"Eminem;Dina Rae";Superman;0.802;0.755;0.295;0.58;eminem
2022-12-26;20;lift me up - from black panther: wakanda forever - music from and inspired by;rihanna;Rihanna;Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By;0.247;0.299;0.131;0.172;rihanna
2022-12-26;20;cool kids;echosmith;Echosmith;Cool Kids;0.719;0.671;0.12;0.786;echosmith
2022-12-26;20;no diggity;blackstreet;"Blackstreet;Dr. Dre;Queen Pen";No Diggity;0.867;0.646;0.279;0.67;blackstreet
2022-12-26;20;hard times;paramore;Paramore;Hard Times;0.695;0.818;0.0219;0.916;paramore
2022-12-26;20;glimpse of us;joji;Joji;Glimpse of Us;0.44;0.317;0.141;0.268;joji
2022-12-26;20;what a time (feat. niall horan);julia michaels;"Julia Michaels;Niall Horan";What A Time (feat. Niall Horan);0.516;0.467;0.0853;0.386;julia michaels
2022-12-26;20;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2022-12-26;20;love on the brain;rihanna;Rihanna;Love On The Brain;0.509;0.637;0.0709;0.378;rihanna
2022-12-26;20;evermore;dan stevens;Dan Stevens;Evermore;0.285;0.396;0.102;0.219;dan stevens
2022-12-26;20;a gangster's wife;ms krazie;"Ms Krazie;Chino Grande";A Gangster's Wife;0.822;0.59;0.102;0.383;ms krazie
2022-12-26;20;s&m;rihanna;Rihanna;S&M;0.769;0.684;0.0887;0.835;rihanna
2022-12-26;20;i was never there;the weeknd;"The Weeknd;Gesaffelstein";I Was Never There;0.323;0.737;0.163;0.155;the weeknd
2022-12-26;20;(everything i do) i do it for you;bryan adams;Bryan Adams;(Everything I Do) I Do It For You;0.526;0.365;0.0618;0.254;bryan adams
2022-12-26;20;you're never fully dressed without a smile (2014 film version);sia;Sia;You're Never Fully Dressed Without a Smile (2014 Film Version);0.499;0.963;0.111;0.459;sia
2022-12-26;20;don't stop the music;rihanna;Rihanna;Don't Stop The Music;0.835;0.669;0.0535;0.542;rihanna
2022-12-26;20;out the grave;josh a;Josh A;OUT THE GRAVE;0.683;0.738;0.315;0.519;josh a
2022-12-26;20;space cadet (feat. gunna);metro boomin;"Metro Boomin;Gunna";Space Cadet (feat. Gunna);0.901;0.464;0.238;0.638;metro boomin
2022-12-26;20;running up that hill (a deal with god);kate bush;Kate Bush;Running Up That Hill (A Deal With God);0.629;0.547;0.0604;0.197;kate bush
2022-12-26;20;running up that hill (a deal with god);kate bush;Kate Bush;Running Up That Hill (A Deal With God);0.629;0.547;0.0604;0.197;kate bush
2022-12-26;21;they don't know about us;one direction;One Direction;They Don't Know About Us;0.514;0.727;0.0978;0.37;one direction
2022-12-26;21;danza kuduro;don omar;"Don Omar;Lucenzo";Danza Kuduro;0.699;0.917;0.065;0.889;don omar
2022-12-26;21;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2022-12-26;21;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2022-12-26;21;a gangster's wife;ms krazie;"Ms Krazie;Chino Grande";A Gangster's Wife;0.822;0.59;0.102;0.383;ms krazie
2022-12-26;21;s&m;rihanna;Rihanna;S&M;0.769;0.684;0.0887;0.835;rihanna
2022-12-26;21;oh my god;adele;Adele;Oh My God;0.534;0.725;0.0264;0.55;adele
2022-12-26;21;oh my god;adele;Adele;Oh My God;0.534;0.725;0.0264;0.55;adele
2022-12-26;21;atlantis - sped up version;seafret;Seafret;Atlantis - Sped Up Version;0.425;0.544;0.115;0.138;seafret
2022-12-26;21;evermore;josh groban;Josh Groban;Evermore;0.219;0.362;0.112;0.233;josh groban
2022-12-27;11;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2022-12-27;11;super freaky girl;nicki minaj;Nicki Minaj;Super Freaky Girl;0.95;0.891;0.309;0.912;nicki minaj
2022-12-27;11;princess bubblegum;ilytommy;ilyTOMMY;Princess Bubblegum;0.589;0.484;0.109;0.0726;ilytommy
2022-12-27;11;love on the brain;rihanna;Rihanna;Love On The Brain;0.509;0.637;0.0709;0.378;rihanna
2022-12-27;11;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2022-12-27;11;love on the brain;rihanna;Rihanna;Love On The Brain;0.509;0.637;0.0709;0.378;rihanna
2022-12-27;11;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2022-12-27;11;when i was your man;bruno mars;Bruno Mars;When I Was Your Man;0.615;0.28;0.0877;0.387;bruno mars
2022-12-27;14;go fuck yourself;two feet;Two Feet;Go Fuck Yourself;0.765;0.327;0.0787;0.292;two feet
2022-12-27;19;the one that got away;katy perry;Katy Perry;The One That Got Away;0.691;0.795;0.156;0.876;katy perry
2022-12-27;20;can't help falling in love;elvis presley;Elvis Presley;Can't Help Falling in Love;0.396;0.293;0.105;0.343;elvis presley
2022-12-27;20;until i found you (with em beihold) - em beihold version;stephen sanchez;"Stephen Sanchez;Em Beihold";Until I Found You (with Em Beihold) - Em Beihold Version;0.551;0.55;0.202;0.342;stephen sanchez
2022-12-27;20;i'm not the only one;sam smith;Sam Smith;I'm Not The Only One;0.684;0.487;0.0821;0.456;sam smith
2022-12-27;20;stand by me;ben e. king;Ben E. King;Stand by Me;0.65;0.306;0.0707;0.605;ben e. king
2022-12-27;20;lover;taylor swift;Taylor Swift;Lover;0.359;0.543;0.118;0.453;taylor swift
2022-12-27;20;lover;taylor swift;Taylor Swift;Lover;0.359;0.543;0.118;0.453;taylor swift
2022-12-28;13;miss you;oliver tree;"Oliver Tree;Robin Schulz";Miss You;0.587;0.742;0.146;0.199;oliver tree
2022-12-28;13;call it love;felix jaehn;"Felix Jaehn;Ray Dalton";Call It Love;0.616;0.841;0.417;0.714;felix jaehn
2022-12-28;13;unholy (feat. kim petras);sam smith;"Sam Smith;Kim Petras";Unholy (feat. Kim Petras);0.714;0.472;0.266;0.238;sam smith
2022-12-28;13;i ain't worried;onerepublic;OneRepublic;I Ain't Worried;0.704;0.797;0.0546;0.825;onerepublic
2022-12-28;13;bad memories (feat. elley duhé & fast boy);meduza;"MEDUZA;James Carter;Elley Duhé;FAST BOY";Bad Memories (feat. Elley Duhé & FAST BOY);0.607;0.767;0.122;0.662;meduza
2022-12-28;13;still (i got summer on my mind) - fortella remix;jj;"JJ;FORTELLA";Still (I Got Summer On My Mind) - FORTELLA Remix;0.759;0.902;0.343;0.408;jj
2022-12-28;13;words (feat. zara larsson);alesso;"Alesso;Zara Larsson";Words (feat. Zara Larsson);0.739;0.586;0.308;0.444;alesso
2022-12-28;13;the loneliest;måneskin;Måneskin;THE LONELIEST;0.519;0.595;0.0762;0.237;måneskin
2022-12-28;13;miss you;oliver tree;"Oliver Tree;Robin Schulz";Miss You;0.587;0.742;0.146;0.199;oliver tree
2022-12-28;21;can't help falling in love;elvis presley;Elvis Presley;Can't Help Falling in Love;0.396;0.293;0.105;0.343;elvis presley
2022-12-28;21;never ending;rihanna;Rihanna;Never Ending;0.53;0.391;0.187;0.521;rihanna
2022-12-28;21;this town;niall horan;Niall Horan;This Town;0.677;0.401;0.116;0.195;niall horan
2022-12-28;21;all of me;john legend;John Legend;All of Me;0.422;0.264;0.132;0.331;john legend
2022-12-28;21;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2022-12-28;21;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2022-12-29;9;miss you;oliver tree;"Oliver Tree;Robin Schulz";Miss You;0.587;0.742;0.146;0.199;oliver tree
2022-12-29;9;until i found you (with em beihold) - em beihold version;stephen sanchez;"Stephen Sanchez;Em Beihold";Until I Found You (with Em Beihold) - Em Beihold Version;0.551;0.55;0.202;0.342;stephen sanchez
2022-12-29;20;can't help falling in love;elvis presley;Elvis Presley;Can't Help Falling in Love;0.396;0.293;0.105;0.343;elvis presley
2022-12-29;20;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2022-12-29;22;s&m;rihanna;Rihanna;S&M;0.769;0.684;0.0887;0.835;rihanna
2022-12-29;22;every breath you take;the police;The Police;Every Breath You Take;0.82;0.452;0.0714;0.74;the police
2022-12-29;22;still don't know my name;labrinth;Labrinth;Still Don't Know My Name;0.316;0.63;0.205;0.313;labrinth
2022-12-29;22;cool kids;echosmith;Echosmith;Cool Kids;0.719;0.671;0.12;0.786;echosmith
2022-12-29;22;can't help falling in love;elvis presley;Elvis Presley;Can't Help Falling in Love;0.396;0.293;0.105;0.343;elvis presley
2022-12-29;22;california love - original version;2pac;"2Pac;Roger;Dr. Dre";California Love - Original Version;0.763;0.85;0.371;0.761;2pac
2022-12-29;22;i wanna be yours;arctic monkeys;Arctic Monkeys;I Wanna Be Yours;0.464;0.417;0.0974;0.479;arctic monkeys
2022-12-29;22;s&m;rihanna;Rihanna;S&M;0.769;0.684;0.0887;0.835;rihanna
2022-12-29;22;@ my worst;blackbear;blackbear;@ my worst;0.615;0.774;0.15;0.336;blackbear
2022-12-29;22;cruel summer;taylor swift;Taylor Swift;Cruel Summer;0.552;0.715;0.106;0.628;taylor swift
2022-12-29;22;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2022-12-29;22;heat waves;glass animals;Glass Animals;Heat Waves;0.761;0.525;0.0921;0.531;glass animals
2022-12-29;22;reckless;madison beer;Madison Beer;Reckless;0.386;0.426;0.14;0.261;madison beer
